__table__,Outlet ID,Outlet Name,KA Manager,Employee ID,Segment,Is Active,Has Fridge,Has Draught,Draught Installed,__empty__,Date,SKU,Sales Unit,Actual Volume,Category,Raw Actual Volume,Crate Equivalent Factor,Target Date,Target Month,Full Month Target,Raw Full Month Target,Target Crate Equivalent Factor,Source Employee ID,Target Owner Mapping,Planned Visits,Actual Visits,JP Good Visits,Visit Completion,JP Adherence,Is Working Day,KPI,Weight,Included Final,Key,Value
visits,1001901,St.Gorge House,Chandra,,Bar,,,,,,2026-06-20,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002706,Wegagen Hotel,Chandra,,Bar,,,,,,2026-06-20,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002844,National Hotel,Chandra,,Bar,,,,,,2026-06-20,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002879,Roma Bar,Chandra,,Bar,,,,,,2026-06-20,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002955,KG Corner Bar and Restaurant,Chandra,,Bar and Restaurant,,,,,,2026-06-20,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1567318,Hakim Bar and Restaurant,Chandra,,Bar and Restaurant,,,,,,2026-06-20,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1001703,Ethiopia Hotel No. 2,Netsanet,,Hotel,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1001901,St.Gorge House,Chandra,,Bar,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002706,Wegagen Hotel,Chandra,,Bar,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002844,National Hotel,Chandra,,Bar,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002879,Roma Bar,Chandra,,Bar,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002955,KG Corner Bar and Restaurant,Chandra,,Bar and Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1008545,Mk`s bar,Alemayehu,,Bar and Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1008615,Atlas  International Hotel,Alemayehu,,Hotel,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1009386,southeget hotel apartment,Alemayehu,,Hotel,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1013652,Addisiniya Hotel,Alemayehu,,Hotel,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1014298,Double Black Bar and Restaurant,Netsanet,,Bar and Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1014435,Lomiyad Supermarket,Alemayehu,,Off Trade,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1016684,Dreamliner Hotel,Netsanet,,Hotel,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1025537,Tulip olympia hotel,Netsanet,,Hotel,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1049393,havana,Netsanet,,Club,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1130438,ZigZag Hotel and spa,Netsanet,,Hotel,,,,,,2026-06-22,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1130916,Union by Lucy,Netsanet,,Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1131231,Double Black Bar and Restaurant no2,Netsanet,,Bar and Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1214830,The Chill Spot,Alemayehu,,Bar and Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1560742,Read Sea Club,Alemayehu,,Bar,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1561673,Chillies Addis Hotel & Restaurant,Alemayehu,,Bar and Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1564078,Agye bar and Restaurant,Netsanet,,Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1567318,Hakim Bar and Restaurant,Chandra,,Bar and Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1620289,Elmos Hotel,Netsanet,,Hotel,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2075346,Corner hotel,Netsanet,,Butchery,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2417722,Fantu Supermarket,Alemayehu,,Off Trade,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2868756,Juventus club,Netsanet,,Bar and Restaurant,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2948479,befeker leyu kurt,Netsanet,,Butchery,,,,,,2026-06-22,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1001463,Grand Mark Addis,Alemayehu,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1001466,goro Abiza no1,Alemayehu,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1001498,Al Lebnany Restaurant,Alemayehu,,Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1001697,Airport Motel,Alemayehu,,Hotel,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1001746,Right Bar and Res,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1002694,Sami Cafe &Restaurant,Chandra,,Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1003056,Zekir buchery,Alemayehu,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1003197,Nega Bonger Hotel,Netsanet,,Hotel,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1003549,Golf club,Chandra,,Bar and Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1004409,Megersa Batu,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1005311,Yomana Kitefo Bet,Alemayehu,,Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1009121,Foyat Hotel,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1009339,Markon Hotel,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1009510,Mera ado hotel,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1011696,Panaroma Hotel,Alemayehu,,Hotel,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1012278,Kings Hotel,Chandra,,Hotel,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1016668,Lafto Mall Bar and Restaurant,Chandra,,Bar and Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1058189,Foyat Hotel,Alemayehu,,Hotel,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1127272,Adinew Bar and Res,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1133405,Sawi,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1212593,Tanab Hotel,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1214424,Goro addis butchery,Alemayehu,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1225952,Yodat Hotel,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1226132,Fikre Kunispagna No.4,Chandra,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1231987,Amerega butchery,Chandra,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1233883,Kiya Hotel and Resort,Netsanet,,Bar and Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1651657,Oda Bar and Res,Netsanet,,Bar and Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1655428,Whitehouse Hotel,Alemayehu,,Bar and Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1863003,Belema Risort,Netsanet,,Hotel,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2064187,Bella Pasta,Alemayehu,,Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2400336,Evana Hotel,Netsanet,,Bar and Restaurant,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2718353,Misale Addis,Alemayehu,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2756774,Desalegn Butchery,Chandra,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2756794,Arsema Butchery,Chandra,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2810710,Kerab Abziyo,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2934800,Kuriftu Resort,Netsanet,,Hotel,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2942456,Yosra Lounge,Netsanet,,Butchery,,,,,,2026-06-23,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2955405,Yod Abiysinia cultural,Chandra,,Cultural house,,,,,,2026-06-23,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1000032,Tages Butchery,Alemayehu,,Butchery,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1000359,Kaleb Hotel,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1000507,Friendship Hotel,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1000814,2000 Habesha Cultural House,Netsanet,,Cultural house,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1001071,Antica Bar and Restaurant,Netsanet,,Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1001845,Desalegn Hotel,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1002659,Tedila Hotel,Chandra,,Bar,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1003509,Hiber Ethiopia Cultural House,Netsanet,,Cultural house,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1008852,Joni Hotel,Chandra,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1011906,Momona Hotel,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1014783,Mesekelgna Leyu Kurt,Alemayehu,,Butchery,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1015124,Golden plus Bar and Resturant,Chandra,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1018357,Eliana Hotel,Chandra,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1024272,Azzeman Hotel,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1024273,Magnolia Hotel,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1048118,Africana Bar and Restaurant,Alemayehu,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1057503,Best Western Plus Addis Ababa Hotel,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1066345,Panda Restaurant,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1066889,Diamond Hotel,Netsanet,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1207099,Asko level 5 Hotel,Chandra,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1211600,Yonas Chercher Butchery(22),Alemayehu,,Butchery,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1233300,Red Dragon china restaurant,Netsanet,,Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1235717,Monarch Hotel,Chandra,,Hotel,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1563992,Le Jardin Bar And Restaurant,Alemayehu,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1574246,One View Bar and Restaurant,Chandra,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1760436,Kidanemihret Butchery,Netsanet,,Butchery,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2048809,Abem Hotel,Chandra,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2221331,Kebede butchery(22,Alemayehu,,Butchery,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2495983,Hundaf bar no3,Alemayehu,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2725111,Kidanemihret Butchery,Alemayehu,,Butchery,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2730033,Yemechen fiyele bet n 02,Alemayehu,,Butchery,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2789801,Kuchina Mesob Bar And Restaurant,Alemayehu,,Bar and Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2951769,Yebate Kitfo,Alemayehu,,Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2953966,Worka Buna,Alemayehu,,Restaurant,,,,,,2026-06-24,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1000506,Saro-maria Hotel,Netsanet,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1000770,Ramada Hotel,Netsanet,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1000772,Yober Hotel,Netsanet,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1001794,Washington Hotel,Netsanet,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1002664,Jambo Bar and Restaurant,Chandra,,Bar,,,,,,2026-06-25,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1002678,Abyssinya Hotel,Chandra,,Bar,,,,,,2026-06-25,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1012278,Kings Hotel,Chandra,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1017208,Nathional thaiter,Chandra,,Bar and Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1017707,Mekonenoch recreational center,Chandra,,Bar and Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1017885,Sarim Hotel,Chandra,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1024221,Ghion Hotel,Chandra,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1024290,Ethiopia Hotel,Chandra,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1024369,Embilta Hotel,Chandra,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1024439,Ras Hotel,Chandra,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1024557,Canvas Lounge,Chandra,,Bar,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1055872,Saphire Addis Hotel,Netsanet,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1057632,Hanom Hotel,Netsanet,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1065627,Medal Hotel,Netsanet,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1202828,Da'amat Hotel,Netsanet,,Hotel,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1204750,Tiru Kitfo Bet,Netsanet,,Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1233331,yjet Kitfo,Netsanet,,Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1561365,Tamem bar,Netsanet,,Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1567781,Cheru medihaniyalem  liyu kurt,Alemayehu,,Butchery,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1579550,bricks lounge,Alemayehu,,Bar and Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2003128,wecare special kurt,Alemayehu,,Butchery,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2123024,Hop Lounge,Alemayehu,,Bar and Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2196866,Yonas chercher buchery no3,Alemayehu,,Butchery,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2254017,Fekire  kunespagna,Alemayehu,,Butchery,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2608618,lexury winner  fiyel bet,Alemayehu,,Butchery,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2837203,Zegeye kurt bet,Alemayehu,,Butchery,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2933482,Chuchu supermarket and restaurant,Alemayehu,,Off Trade,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2938660,L-classice,Alemayehu,,Bar and Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2947304,Noble plate,Alemayehu,,Restaurant,,,,,,2026-06-25,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2957288,Cheru Medanialem,Netsanet,,Butchery,,,,,,2026-06-25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1000358,Harmony Hotel,Netsanet,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1000401,Beer Garden Inn.,Netsanet,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1000403,Bonanza Addis Hotel,Netsanet,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1002659,Tedila Hotel,Chandra,,Bar,,,,,,2026-06-26,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,1008852,Joni Hotel,Chandra,,Bar and Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1008894,Kenenisa Hotel,Netsanet,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1008961,Golden Tulip Hotel,Netsanet,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1011906,Momona Hotel,Netsanet,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1015124,Golden plus Bar and Resturant,Chandra,,Bar and Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1018357,Eliana Hotel,Chandra,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1024486,Kebe Butchery (bole),Netsanet,,Butchery,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1046406,Venetian Hotel,Netsanet,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1046424,Sun City  Supermarket,Netsanet,,Supermarket,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1207099,Asko level 5 Hotel,Chandra,,Bar and Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1213545,70 Dereja,Alemayehu,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1235717,Monarch Hotel,Chandra,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1571675,Cassiopia Hotel,Netsanet,,Hotel,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1574246,One View Bar and Restaurant,Chandra,,Bar and Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2048809,Abem Hotel,Chandra,,Bar and Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2495983,Hundaf bar no3,Alemayehu,,Bar and Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2675988,Tadese Asa Bete,Alemayehu,,Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2725111,Kidanemihret Butchery,Alemayehu,,Butchery,,,,,,2026-06-26,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2730033,Yemechen fiyele bet n 02,Alemayehu,,Butchery,,,,,,2026-06-26,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2766615,Fantu supermarket,Netsanet,,Supermarket,,,,,,2026-06-26,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,
visits,2780028,12 Menota lounge,Alemayehu,,lounge,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2845807,She Semaneya,Alemayehu,,Bar and Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2910023,Geche Asa Bete,Alemayehu,,Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,2931271,70 Dereja,Alemayehu,,Restaurant,,,,,,2026-06-26,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
visits,1001901,St.Gorge House,Chandra,,Bar,,,,,,2026-06-27,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
visits,1002706,Wegagen Hotel,Chandra,,Bar,,,,,,2026-06-27,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,
